post_id,game_id,relevanceScore,containsSpoiler,taggedAt
02859791-827d-472f-b140-120f51603b8c,58812,0.39,True,2025-06-05
5b50aa19-a18a-427f-bdd3-7042412799da,11142,0.47,False,2025-07-14
7f5902d4-3d27-4d8b-85c9-e94b3df57252,3635,0.74,False,2026-03-08
63745a5e-7498-422d-b408-997bc1fdaffe,4544,0.79,False,2025-05-22
3bc31a89-167b-4a96-ba5b-b61ce8349705,3647,0.66,False,2025-09-01
ad2e20ef-0818-4c2c-a408-4c463f279397,59359,0.8,False,2025-07-22
4bccc62c-df5b-4b5f-aa31-4252979dab9b,10001,0.65,False,2026-03-28
6ce39d3e-2785-4e17-9d8b-464e8b6ba9ee,10449,0.74,True,2025-07-30
dccda73d-c107-4375-ba47-8665550fc6f0,10560,0.71,False,2025-09-10
a7c24315-e2de-447e-b958-52719852b63c,58812,0.13,False,2025-04-21
c551bc58-05e0-4e52-a17d-3cb768d60bd1,17803,0.63,False,2025-12-13
e5f72813-f8e0-4de6-9394-c85a3a690f5e,16359,0.8,False,2025-07-06
33595f4c-b7c4-4268-8562-86c4cd413c80,1789,0.76,True,2025-06-01
a2341c6d-3356-4abd-8a3e-1264f5923fd1,3439,0.29,True,2026-01-17
ffb5f2ea-3adb-4133-a657-7c6e00fffb9c,4003,0.19,True,2025-11-22
78715415-241a-48a7-a0c3-4ba9bcd792f3,3678,0.51,False,2026-01-28
cb9208f5-425f-4756-b194-0a63425f78ab,15274,0.73,False,2026-01-03
33631de1-dcb8-4e66-bf8c-0d2e9dcfa8d1,442854,0.39,False,2025-10-18
5f46c187-bf3b-41fe-a333-a9bbc4de74a5,3439,0.59,False,2026-02-27
5e71cb7d-9633-49b3-affd-b4d2056661a4,16343,0.2,False,2026-02-26
10436447-fb58-429c-ad9a-6620a12716fb,19600,0.64,False,2026-03-17
6e09f9a7-5145-4ced-a2cb-64314b1d4c47,46956,0.91,False,2025-08-11
534b3e8f-f6e7-451a-8e42-6adaaee31418,326251,0.85,False,2025-10-09
01006692-a72b-4467-8c4b-00857b8b826b,51610,0.93,False,2026-04-03
69b4af73-4697-4a45-9035-b63850308a9b,492,0.29,False,2025-05-25
d54b8e33-4085-4d7a-9a9e-bcec3f9b8340,9475,0.15,False,2025-04-30
c83fc624-77f2-44b4-8f86-6540297bde65,58175,0.52,False,2026-03-05
ccbe9e2a-cdec-4515-99a2-52c3447dd927,29338,0.63,False,2025-11-22
15ee5dc2-adc5-43d2-bc74-717a92577d24,865,0.11,False,2025-12-12
8a9080ca-a072-49a4-bd77-24c47cd751c1,10065,0.58,True,2025-07-29
ca93fe92-1ab8-4e28-b8a4-7186e62009e9,11276,0.22,False,2025-08-09
81af0426-3a82-4f46-82ca-abe47b982780,5578,0.52,False,2025-05-26
1b1bbbd9-7fd4-4940-8505-1234cc78a0e4,3636,0.8,False,2026-02-08
6e09f9a7-5145-4ced-a2cb-64314b1d4c47,58654,0.69,False,2025-08-11
53026421-168d-4c58-8f01-298273017698,30899,0.89,False,2025-07-16
22f699e5-56f1-42e8-a362-74a5f737739e,28179,0.79,True,2025-12-27
38bfb2bc-b3df-4162-bd6b-3b99352ca8ac,10449,0.81,False,2025-07-19
4cdaa52f-7ead-4a45-89ed-8024c73bbe89,19196,0.55,False,2026-01-27
e5489848-1b45-4373-b35c-bb8b4190d547,356714,0.47,False,2026-01-02
862a2143-b53c-4eef-823f-fd15b31cbd08,5193,0.6,False,2025-06-23
ab2c7e4b-4fdd-48ee-9fee-20c31d8d70c6,17803,0.31,False,2025-06-27
9c35b6c4-89e3-4e2b-9f5c-5cdd540653ce,58755,0.96,False,2026-03-27
06b0214d-85f8-4300-bd2b-f3d89e69fd11,21265,0.21,False,2026-01-22
ab5642ce-746f-4127-a9fd-3dd143a0adf7,4550,0.51,False,2026-01-29
1fded5b7-fd03-4812-92c6-20dbae9638f3,13194,0.59,False,2025-07-04
1379ec74-2060-4680-a055-590a7e0207db,13820,0.95,False,2026-03-29
a38df649-5c25-4dd1-ac40-67df71457c2b,452649,0.77,False,2025-11-28
6814b188-d091-4fa2-8f9d-c7f9ed030322,10001,0.21,True,2025-10-01
a4051ad4-9a67-4242-a70f-6d2d8e832429,29215,0.7,False,2025-09-22
83d9e3c1-4d38-419b-b748-89a1df6b024f,9600,0.64,True,2026-03-12
ed97507f-90a9-4c58-b440-f9851bbb360f,719,0.92,False,2025-04-29
76a4f626-5bcc-4b57-a010-dabd51c473fe,15829,0.12,False,2026-03-28
7d71df98-7aa2-4ad8-85f7-53f6f3c793c9,13536,0.92,True,2025-10-28
b6f9ffe9-e76e-411e-bf8e-de9b02bb93bc,9475,0.37,False,2025-05-25
2807e47c-ed2a-44bd-842f-fd558e993afe,3939,0.86,False,2026-01-14
70384ff1-2c8d-4c2c-bf07-71692f7db437,197,0.66,False,2025-09-23
6473bed1-935e-4983-b3ee-b3c17d53e864,19299,0.63,False,2025-08-21
6d738d72-97a7-41db-a1f7-99aece9a6d07,5298,0.95,False,2025-11-30
9b64db56-adb3-4bb4-98ea-7f99271ef34f,13910,0.56,False,2025-11-29
285bf662-a8dd-49b2-8e34-6617a5988d7a,16355,0.61,True,2025-07-10
92051e5b-a9df-4115-9d9f-e005e1f09fd1,9882,0.99,False,2025-11-20
a0b3d7bb-210f-4956-92f7-780fc87e786a,2300,0.55,False,2025-06-30
3ff8acf2-ac89-49d3-a24f-08232dae58db,2166,0.46,False,2025-10-04
1095d1bb-3820-49fb-b874-a81ca1692f46,11934,0.34,False,2025-05-04
eab8fb38-1dae-44eb-b39f-82e7182db05a,3647,0.55,False,2025-06-13
5675da3d-5c5b-43a5-aad5-dccf14711553,391399,0.68,False,2025-07-12
01a26f9f-3b1b-491f-9d52-766118cdad45,1959,0.14,False,2026-01-19
67cb1cc5-6c9c-4b8a-b996-a86e99adbb78,3631,0.97,False,2026-02-10
091cbaf9-2b31-4cfd-83eb-00bfda33bbe0,14512,0.14,False,2026-01-02
681aa638-4cb1-4ad2-b1d7-b577bcd4c363,15829,0.37,True,2025-05-12
312eb34c-b0c2-4268-8afe-2a6e44b39da1,36,0.16,True,2026-01-02
694e1dbf-afeb-4a15-8d07-521080301793,6617,0.43,False,2026-04-02
925d6287-d7d0-47f1-964d-1f520bd53bab,3631,0.67,False,2025-05-02
28ba7144-da16-4051-a110-37f23c9bf1e1,5298,0.16,False,2025-07-18
6a5dfbe7-be66-4e4b-8c95-ab16d278706a,2743,0.94,False,2026-01-08
8f6225d6-fcd6-4deb-a3c2-27bee2b3eed5,19056,0.56,False,2025-07-31
9174060f-86cf-415b-a887-1f3269ed2a85,719,0.12,False,2026-02-09
88e8bf3c-55a2-4f32-8fca-c71f480272f5,906,0.33,False,2026-03-07
584472e8-6c33-40c6-befd-2881d832965a,11279,0.11,False,2025-08-04
abee3ebc-d32d-4712-b6b1-497322ccb66b,10297,0.66,False,2026-01-15
14a21d85-4926-45bc-8179-adbc76d2699e,719,0.93,True,2025-07-14
33e6a104-1275-4614-bcb2-142c317d8292,865,0.95,False,2026-02-04
9bba8f70-29ae-42e5-9f56-393ba3d17945,3290,0.24,False,2025-11-06
64761233-9ede-4ad6-923f-00ebe57b5c71,258322,0.99,False,2025-12-31
02813578-b549-4ad6-9c0b-151403e0c1ba,366850,0.79,False,2025-11-15
5c6f87ad-0ff1-4b03-a36e-af3d53522398,11973,0.41,True,2025-04-24
684517dc-ae4d-4884-9cf4-d0fe7c6dcd10,2235,0.44,True,2025-09-27
8a691fb8-ddfe-405f-83ad-15f02924d0df,4223,0.87,False,2025-10-20
702a1fec-2d78-4b45-aac3-591ab7fd93cd,5563,0.33,False,2026-02-09
91238ea2-26f9-4b80-a0e1-852d94762119,58550,0.54,False,2025-09-09
d97bdd38-f622-4772-9a76-33a38fb98800,2235,0.6,True,2025-04-19
f03be2ee-ba9f-4a1a-a893-2105eb0fa3f1,19103,0.2,False,2025-08-02
f76d257e-8fd4-4ec7-8c9c-252a1b389831,58752,0.68,False,2025-08-05
1cb76143-2dd4-4dd8-88cb-3396a16e03f3,750,0.99,False,2025-08-13
8b87f48c-f706-4340-b0cd-93bda3c8bd11,108,0.73,False,2025-05-16
d00d2a36-15e5-4a37-9a2f-5c587f3f3600,3604,0.43,True,2025-05-10
f9db0457-f7ff-453b-ae39-570dbe314ad8,3191,0.69,False,2026-02-07
7746bac2-c53b-4e5b-b32c-a667b13bb87a,28,0.61,True,2025-07-21
73d67a78-2118-45c7-a604-a0a0f88e19d7,9575,0.45,True,2026-01-11
d63aac86-5685-4a40-b198-5fab34be10c2,58777,0.73,False,2025-11-27
a917dd8c-cc73-424c-a5bb-919870d92bfd,19491,0.34,True,2025-11-12
c0eb50d0-47d6-4c73-aaf4-58622f9d5bb3,3346,0.35,False,2025-11-14
f8bd948d-0e22-40c1-aaa0-c15bdbf9420c,3766,0.76,False,2025-11-26
f6c10d22-1c0f-44c0-b56e-057fad43cc01,4514,0.84,False,2026-02-21
98207365-52c1-4f07-a12b-fcb74652349d,5342,0.57,False,2025-10-23
a6289910-5a84-43e0-944b-c091159344ee,432,0.51,True,2026-01-26
bc039b90-c7c3-4290-9303-5bc91c56d69c,28110,0.4,False,2025-09-03
0002b0a0-3b3e-47e5-aa32-cba999aedc0e,5583,0.57,True,2025-12-30
dee5d8bf-19c7-442f-b12d-d526aa3f8c6f,10213,0.38,False,2025-07-02
088d3d22-89ef-4c2e-9db6-2f980c1bc6d0,9551,0.23,False,2026-01-20
333e3ccf-015d-44d0-885a-407b34639758,4387,0.52,False,2025-04-22
436cefcb-3a02-41bb-a05d-e2df4f697a9c,59359,0.15,False,2025-11-30
aff59efb-5eb3-4387-851d-24b1046bb6d8,3350,0.31,False,2025-11-04
4f5c9f1b-73c1-4c8b-8a72-88a9cb5e6e24,11312,0.15,False,2025-10-21
1d02ef17-8a40-4579-8909-d3a667f793d5,17572,0.91,False,2025-07-24
f260095f-3cb4-4620-9d50-593da940dfce,22511,0.24,False,2025-12-27
df68155d-26e0-4d4f-9dc2-20f6b957aa35,29177,0.77,False,2026-02-10
28c84f32-e28c-4a3e-a8ef-66311d1776b2,13554,0.66,False,2025-05-12
13821034-76f1-492d-a424-77d60040303e,3408,0.97,False,2025-05-16
a14e40c8-9f5d-4f9a-b8bb-7a3f2f0aa2a5,4639,0.76,False,2026-02-17
1cee232f-5474-480c-9490-3604dafc0063,28201,0.58,False,2026-02-20
bf48a369-4432-4a7c-8752-c26a3f598b58,259801,0.73,False,2025-08-08
211575fe-2294-4a9f-a180-6a64f27f5056,4806,0.31,False,2025-06-14
103c4818-06f2-43ce-bed8-69a190d3e842,16199,0.2,False,2026-02-20
fd0ba8a0-4409-48ca-b709-2defe1af37a3,19590,0.73,False,2026-03-14
b91d799e-eb2b-459d-8515-c56545035a39,4550,0.98,False,2025-05-10
2615d0e0-8f69-413d-b7fc-8d10704e8842,19410,0.18,False,2025-11-08
1ae5599d-3c30-448c-8448-cff85751ab27,766,0.3,True,2025-05-17
cd15d2b5-bba7-4573-8a3e-e07848009b6c,11973,0.79,False,2025-09-05
6f19d82e-23e9-449b-95bd-17182e1d315a,14690,0.24,False,2025-06-09
52aa7489-07d8-4495-98fc-21d5ca95d98f,58617,0.44,False,2025-11-07
414e1515-7cad-4797-b65e-ecd66c8be6bd,12020,0.59,False,2025-04-10
cd96f96e-e36f-4eda-81df-fa947ade2df1,17174,0.75,False,2025-11-20
d0890029-eccd-4944-94a7-f1c7956183c8,25,0.65,False,2026-01-05
e48025fe-86b4-472e-be57-2b781f3d22db,42895,0.4,False,2026-03-26
1f2fc42e-61bc-474b-a07a-8248d0687259,10001,0.75,False,2025-11-04
60ceab64-b532-4736-8eb8-d500bfb088d1,366850,0.59,False,2025-12-31
89cc8047-4ccb-4aed-bb4f-81750a1544e7,3603,0.23,False,2025-12-14
b7859172-48d5-41b2-a8fd-3ca57b390885,13628,0.52,False,2025-07-02
78c674a0-b9a6-4805-8ea5-e59a0de50dea,3287,0.76,False,2026-04-07
d43147c6-1fea-4ff4-9c04-0eae64ebe6d5,1358,0.55,True,2025-09-01
2557b27d-4c07-407a-9ee5-24a5df52f839,2255,0.55,False,2025-05-17
5c10dbbb-5678-4382-8c2f-66aa8ca2f284,14962,0.89,False,2026-04-08
7faefeb5-f8b9-48f5-9dd9-ac7f45d50599,3543,0.85,False,2026-02-25
0c8ea5cd-61d0-4f6c-bc99-f5c56eff555c,1090,0.52,True,2025-12-25
2ee4d6f6-4fbb-4266-9802-afcd608da914,12320,0.58,True,2026-03-19
ba650f30-baf5-4065-a0f2-36362bdbfa3e,1259,0.65,False,2025-12-09
7ca6ab1f-c9af-404b-8ef9-eab35f4ba1ea,3168,0.58,False,2025-12-26
77f9b024-eec5-4fe9-a33a-6d0185a90eae,29153,0.55,False,2025-09-02
15dbf27b-7df6-4e03-aacf-501a18c0c8b8,5562,0.19,False,2025-07-01
e1a1a164-4f71-4d45-b32d-24223870ea26,14317,0.42,False,2026-04-07
55738b84-45aa-4587-b065-06d7289a7afa,3740,0.11,False,2025-07-18
03fa49a9-ad90-4566-bbc4-11027166025f,3841,0.67,True,2025-06-16
ed97507f-90a9-4c58-b440-f9851bbb360f,58755,0.57,True,2025-04-29
9afe0d24-3116-4226-84d1-bd867a080407,16787,0.98,False,2026-03-05
56f066f6-0548-48b4-89d5-ba5995caa04b,58651,0.47,True,2025-06-27
b1166a67-133b-47e3-a9e0-7c3ba702ed68,7689,0.27,True,2026-03-05
45fff1c5-d7ff-44a8-bba6-37afdcd6eab6,28154,0.28,False,2025-06-21
1e4ff555-bf45-49d5-9ed3-8e26f9cd6920,13537,0.64,False,2025-09-26
8b2f54e6-8aec-4672-a09c-b8fddc14eb50,13536,0.38,False,2025-12-23
f0984cfc-1324-4ef9-acb3-dca144e94184,19375,0.87,False,2025-05-05
aa9f4e79-0ede-4fa4-9cba-6598a5ee0524,1169,0.63,False,2025-06-19
39c8f82f-3f4d-49c8-a9c6-9115d29c5673,20406,0.44,False,2025-08-07
428b7700-4c35-4ddc-8d9e-228df11d3ee2,11935,0.83,False,2025-08-21
444c29aa-1cbf-42ce-87b4-f0c7868233f4,14317,0.22,False,2025-11-27
3aa2f854-d243-473e-951b-0262cc76d558,3497,0.64,False,2025-04-20
9f9a4fc3-05c9-4489-a80f-b4319f391a29,766,0.79,False,2025-11-03
02accf80-c820-4f48-a323-4697c5d07469,9721,0.84,False,2025-06-20
534c4d44-334c-49cf-9635-59bb6dc9b57e,16787,0.13,False,2026-01-01
8a9080ca-a072-49a4-bd77-24c47cd751c1,3543,0.82,False,2025-07-29
18ca79d7-c1eb-46ef-b167-35e7fa708132,4882,0.46,False,2025-08-06
0fbbac48-5afa-408b-b9d2-536072831583,719,0.92,False,2025-06-24
1b1bbbd9-7fd4-4940-8505-1234cc78a0e4,2300,0.91,False,2026-02-08
455ef033-735d-4aa5-a682-cf3b83949aec,4806,0.82,True,2025-10-28
279573c9-8b66-4feb-bb69-781e502f2600,442854,0.31,True,2025-05-21
dbceff14-e070-4ff1-b3bb-4a18a4b0e196,58616,0.74,False,2025-06-21
02af906b-910c-45de-bb8d-28d1234b1a54,4440,0.12,True,2026-01-15
ef3af566-af17-4b2f-b0ff-857be7803498,3192,0.39,True,2025-10-20
07a49f57-9938-4b72-a1bd-bb89b93c4454,295,0.79,False,2025-06-23
01558426-154e-40b5-8cca-a51913126622,1256,0.65,False,2025-12-17
cd9956d6-267e-4788-ae94-5be4b5a632e7,11936,0.43,False,2025-04-18
848c0490-e955-4a16-9873-b5e650c3a483,13910,0.53,False,2025-08-19
13c0a110-6bcb-4187-a613-70b03292abf7,4280,0.52,False,2025-12-30
02950abc-ef52-4480-a391-5533590e01b6,3191,0.41,False,2025-11-12
f473ebde-0a5e-462b-afd3-cbe2584704e9,250,0.68,False,2025-04-15
a0f0aa31-724e-4894-8ad3-349a7b1faa8c,2300,0.35,False,2025-04-28
01b449f7-4e0d-4028-93a8-df6cb9527773,13554,0.62,True,2025-12-04
14834441-cb18-46e9-a6f9-f16b76a4d26d,11052,0.23,False,2025-11-07
efa47640-3147-4ea1-909a-c7ab183ffdba,13536,0.84,True,2025-06-15
75cdef74-0356-4055-bcc5-2f4e885e85eb,4806,0.2,False,2025-08-10
452ce243-d529-41c2-b680-8545dedeeb77,4249,0.24,False,2025-10-21
d08bfe00-ee0d-4b6f-b730-feeb1deed1c6,10754,0.37,False,2025-12-23
dddfc6a6-ebe3-4e2d-8a58-363250ec60c7,5583,0.59,False,2025-11-21
84de8b7c-06a3-47b7-b6cf-69711fdbc00c,442855,0.86,False,2025-07-03
2ba91aed-d0fe-4581-b9d1-b03f99765441,29338,0.31,True,2025-10-24
4b1a2f76-8753-4daf-8649-1d2d496aa559,17174,0.43,False,2025-06-12
2fd92ab6-4f21-46cb-b45d-571ba02f0e22,56184,0.66,False,2025-07-06
c08e6eca-f7b7-43c0-8a65-326173b76e94,10297,0.51,False,2026-02-20
e7a26dac-ff16-41ff-9bb1-60cec2909183,10040,0.32,False,2025-09-06
ac6300dc-6753-4f19-b502-3cb965b60fd1,51325,0.74,True,2025-08-04
c75c3981-9e55-4a11-b453-a628add2d45c,678,0.92,False,2025-09-29
1c2a6c45-4db8-4c13-870e-c6352be26cad,19451,0.93,False,2026-03-13
e7286e89-ece8-4bc5-bd1f-0419a69b0706,1670,0.49,False,2025-04-17
92dca2cd-96a0-42a9-ba3c-bccdcd55f3b5,719,0.51,False,2026-03-17
710713a9-68d2-4f88-b528-e7b0968e0c02,3876,0.13,False,2025-08-26
0306f4b8-9b38-4b7d-8d19-72b2d6f83712,2454,0.58,False,2025-08-14
89befc49-e744-440b-8773-bf7aab3a889d,6617,0.8,False,2025-08-07
490ac154-5b77-4ddc-b6f0-4970294cd08d,5636,0.41,True,2026-03-10
31a7569e-5123-4dd0-a2de-2cb39d95a286,3368,0.26,False,2025-05-31
58aee85a-8bd6-4519-977c-2106c0edce4d,9830,0.59,False,2026-03-11
665a90f2-d504-4d12-928d-bc8f85ceaebc,1358,0.6,False,2025-06-27
e3a659c7-e259-466f-aff5-4dce30e9e9a8,4291,0.73,True,2025-10-07
ae81f697-ee0f-4941-b013-0881885787f9,4249,0.56,False,2025-12-25
af809ef7-53b2-4a54-91cd-a0899ed5c62b,28559,0.32,False,2025-11-06
1e75f5ec-e252-48d1-b340-12bcdcf6f146,704634,0.43,False,2025-08-06
7a281ef1-0d0a-4a99-82a9-ed68793444e2,3892,0.68,False,2025-10-19
47f26d24-3ce3-4e60-9fbf-b94896d2732f,5286,0.12,False,2026-03-02
2e7b2429-d177-4fef-8643-f978e7e0aa8a,10293,0.12,False,2025-04-27
84fa22a3-c87b-4feb-b0b5-3003766e4292,47137,0.38,False,2025-08-10
aad34def-a545-4775-abaa-93646fff32b9,437059,0.22,False,2025-05-08
9b430c95-6612-4f84-9828-b46559cff364,58616,0.14,False,2025-05-18
5a957a00-93e8-4050-a25f-aad63cd448c9,10061,0.4,True,2026-04-04
c4e4bc14-2762-40f2-b48a-9633ba0063fa,4573,0.62,False,2025-07-26
fcd74f8c-d6c4-4686-ba3a-3df151d8731b,274755,0.72,False,2025-04-27
c3147d87-a9ea-411c-8cd7-b1e5004e834a,5528,0.39,False,2025-11-18
a4b7fad5-1175-45fe-a95d-ba9000cad84d,10310,0.49,False,2025-12-24
500c54a7-9174-4c7b-affd-c1e257afc131,3635,0.7,False,2025-08-28
a42d1920-9321-44f8-a95b-527b839408d7,9600,0.64,False,2025-07-21
5a12338b-866e-4787-9bf8-668b6a6745a8,766,0.88,False,2025-12-26
9d32ab26-9137-440b-ace2-10c432b5de40,4101,0.11,False,2026-01-20
fd067175-59cc-4ed6-8609-b7f3775bdb10,422,0.45,False,2025-05-12
f500ce83-814d-40f7-809f-728901bf52bd,4179,0.18,False,2025-05-14
d4573cd4-5286-44f6-823a-79d693a9bf0b,2213,0.6,False,2025-04-28
9618785e-23f5-46e2-b662-1eea35f81b2c,2462,0.34,False,2026-02-26
f02b1201-e838-469f-9c6c-28f958a7ca1f,13535,0.61,True,2025-11-24
0490bf66-a376-4a16-867c-5f57837ad896,326252,0.35,False,2025-10-19
d70a134b-2d51-4c20-8a15-2c657ec9aed1,20406,0.49,False,2025-09-15
9afe0d24-3116-4226-84d1-bd867a080407,9810,0.98,True,2026-03-05
0dc93b23-11a1-46d5-b2aa-6b3dcb46a948,4200,0.87,False,2025-05-19
4dfe493c-d8f3-463d-9283-5e22b77a5432,492,0.4,False,2025-06-03
6262592f-3e97-4f17-a52f-edea16841046,884,0.67,False,2026-02-04
f5aabd04-1339-471a-8535-024224e7afab,58952,0.27,False,2025-06-29
395204b9-f75a-4009-a57f-b66c8d5334a5,4570,0.18,False,2025-12-31
8c7324e1-750d-4974-a818-3c0290848a29,4252,0.7,False,2025-07-21
2c826262-835a-4078-8e70-d477d3a7dbb4,3070,0.25,False,2026-03-18
f8b391a3-3f64-4af2-9483-eb6f2c0594e6,356714,0.2,False,2025-11-10
ca5cb86c-db0e-4e89-af95-bbdcf83faba9,3990,0.56,False,2026-02-07
9a4007ee-07a4-4dff-815d-55dd7330a890,58764,0.96,False,2026-02-14
ca457b5f-c055-4fff-9941-fd3c140deb2a,3965,0.79,False,2025-10-15
d2367c48-e289-4f02-9bf6-c5e70cee5b6e,22859,0.63,False,2026-02-18
d50b0104-6d13-4c96-b8f4-957972d48a55,422,0.59,False,2026-01-21
40c47f4c-f7a3-464b-b74c-bc69ec5cf599,559,0.29,False,2025-07-07
23625891-31cd-4a83-8fb0-6f8e8cb0ec8a,13913,0.79,False,2025-06-10
dc8ac63b-cfb4-40c4-be87-d84ed950e8a5,4440,0.85,False,2026-02-23
b69a4035-de29-4334-9765-933d5bf83b63,9631,0.31,True,2025-10-01
8744fed8-4b02-42b0-b332-07307a4a5b64,4535,0.18,False,2025-09-08
a7414fbf-7d24-4921-892b-5f4bd620145a,14512,0.89,True,2025-08-26
82128213-0341-4e38-94d1-eabd7f94fd8b,327999,0.84,False,2025-12-23
89368358-f8be-4fa8-8f93-6f413f32209c,865,0.48,False,2025-08-14
a58ea00c-d80f-4bdb-a1e8-b8a92428b6fb,58764,0.51,False,2026-01-03
acb9c783-5b9f-473f-a9eb-ee84acd60ff3,11312,0.49,True,2026-02-22
f16154e5-6094-46c9-aee7-24a6da949130,1030,0.51,True,2026-02-12
a7414fbf-7d24-4921-892b-5f4bd620145a,3427,0.5,False,2025-08-26
380d4651-169e-4dcd-8c8a-92494fb917fd,2551,0.6,False,2025-11-25
5b40769e-9e33-4a5e-9819-452532b02f26,19451,0.54,False,2025-06-15
69fe949c-b791-474e-8399-8bc023538b56,45970,0.4,False,2026-04-04
3be7c6f2-0dc1-4196-b065-082a2a6f7058,864,0.65,False,2025-05-12
e3c1bd22-5958-4327-9433-e94dc7a75253,952,0.24,False,2025-09-25
fbeeed89-c462-453e-8c7a-194357783010,11142,0.43,False,2025-11-22
e30023bb-9c73-4dce-89c8-0768a37375c8,998,0.92,True,2026-02-06
9967abfc-966a-4e01-afa1-db6d826abc95,10449,0.12,True,2026-01-15
c01ba262-e77f-4de1-b99b-845bb9ce8504,906,0.18,False,2025-05-11
fa007a12-6f82-449a-b1f1-e47c7c5f4eef,10092,0.4,False,2025-05-09
02950abc-ef52-4480-a391-5533590e01b6,18614,0.43,False,2025-11-12
641ab68f-354b-48eb-8950-be8cd2d529c5,766,0.7,False,2026-04-02
80dfe956-8da8-4579-85a9-94abbe0bd5ad,13627,0.46,False,2025-04-26
76952783-faf8-4de7-9280-61b84152babd,685577,0.25,False,2025-09-13
4295a29d-b10d-44d5-adef-b131131567a4,11279,0.51,True,2026-03-19
faf5e674-0e88-492c-935e-fc5e9f6cb52e,2553,0.23,False,2025-05-11
0b101ee6-386c-4676-ba9d-b48ade7172c4,259801,0.93,False,2025-06-11
6a9a4c0c-1d94-4253-9ca8-1bc6d5dc2d4d,4286,0.69,False,2025-11-08
01eb1592-e3fb-4068-a887-b2df81bd3a11,12020,0.68,False,2025-07-04
7369a708-78cf-4558-9f28-26220118526a,19710,0.44,False,2025-09-17
b3422350-b979-43a3-ae36-32bd25d5124e,2115,0.33,False,2025-05-17
c93af3f4-1d9b-4830-bb35-f6ad55301764,295,0.92,False,2025-05-16
a8a590fc-d6a0-417a-9623-c836c0fd4093,5636,0.36,False,2025-08-30
975f6e95-23c8-49b9-a9ce-8ef1d180fe0a,3853,0.26,True,2025-12-05
22ef7ed8-5175-4fa1-ae63-db263d423b54,3191,0.25,False,2025-11-05
40310970-478d-4875-8783-a54190e68c3e,1256,0.85,False,2026-03-14
706fefe4-201b-40cc-a888-d5bd161bfb90,894,0.94,True,2026-01-03
2e7d40f9-ca5f-4c68-93f4-2cab5e247ad2,11147,0.71,False,2025-05-16
71fb841f-c605-490f-ab59-595a23fb6f15,28121,0.21,True,2025-07-27
925634c9-90da-40eb-855b-fc7eb81f20f2,13268,0.37,False,2025-12-30
bcd66954-ae4c-4602-8f0e-92a7ae7353db,20405,0.68,True,2025-04-29
7de6001c-4f90-4865-b882-0dce4998a271,326251,0.42,False,2026-01-29
7fd1d9ca-013e-40bb-9887-aa8e1f67aa56,11970,0.35,False,2026-04-03
0cd78e42-50ae-4f3d-8d0c-2b8090489cf4,15834,0.27,False,2026-02-23
cfde8ac6-7067-47e3-98ca-7c496e278de3,9475,0.97,False,2025-12-27
d3c83035-87a6-490b-a976-4cabe9c77a9f,622492,0.64,True,2025-07-02
80b2739b-9d1a-4790-a1c6-ebc5f5d4e957,3790,0.16,False,2025-07-22
f499297f-5e68-43a5-9e9e-cd19618b82c1,5161,0.26,False,2025-08-06
b2246b65-3f62-4f77-bb75-44c12d759bd3,2100,0.28,False,2025-08-22
79f9c9f4-c38a-4a1f-8093-852e1566faa5,4882,0.25,True,2025-10-10
b737012d-53f5-4e4c-8852-c0d6bcabc5b7,5193,0.88,False,2025-04-13
c0852b71-49a2-461c-8124-c36c36342453,42,0.73,False,2025-10-29
3091920c-aaaa-40c0-8dd4-70a6fd4a8ed5,16199,0.96,False,2025-12-24
cc3048ac-1714-42f7-8b44-4a91b65920f0,58175,0.45,False,2025-06-18
9a2ffd9e-e43b-4990-a3a3-af93b1aae6b4,19710,0.67,False,2025-12-18
4ad98e45-bc72-465b-89a8-5600a5726099,3853,0.4,False,2026-01-30
b2357de8-c0e3-41a3-b1ab-8bb58175506a,4062,0.64,False,2025-06-27
61070baa-b26a-4bef-b790-b7f8779aef43,3636,0.36,False,2025-05-30
b3b1d037-4ec5-4f70-98b5-0696337bf578,10243,0.81,False,2026-03-19
f85646ac-5605-4efd-807c-bd1a7348d3f1,2115,0.62,False,2025-04-10
cab9bc77-c5b1-4911-b09f-a9e4b5ef9d04,327999,0.64,False,2026-01-31
7d259880-a6e0-4b4f-93df-c52bf33821b1,1670,0.8,False,2026-02-26
b1b0ca99-0ed1-4783-a530-1ec488cd69d6,3647,0.77,False,2025-05-15
06b2bbc7-87db-4d1a-9fd5-50d5c043df91,3771,0.78,False,2026-02-19
bac59055-e981-41a9-b86d-fa0a5da48e5d,480,0.2,False,2025-05-12
a90a3c61-d272-4f74-9fd3-28aaad830337,15834,0.12,False,2025-12-08
fcd74f8c-d6c4-4686-ba3a-3df151d8731b,11974,0.79,False,2025-04-27
bb31d9a4-fad5-4397-8d0c-98f15dd23a1f,19375,0.49,True,2026-01-16
4b8cd82f-34d7-48dd-a92a-5cd69ed1d0c6,3747,0.23,False,2025-11-20
6381a4bf-0148-4011-aa04-07df2c289c38,15002,0.65,True,2026-01-14
d044f22e-1ff9-49a3-b2e2-9c0ddbfc817c,19057,0.61,False,2025-06-04
7cdea737-aa9b-4c67-80c4-57af728d5d0c,9671,0.55,False,2026-01-29
bde0fa61-5ba2-40f9-a01a-6735be9e8349,398423,0.34,False,2026-03-24
